36_1_6837,36_1_6823,36_1_6811,36_1_6820,36_1_6829,36_1_6806,36_1_6826,36_1_6836,36_1_6813,36_1_6816,36_1_6840,36_1_6828
25.640002982980384,25.6407755114466,25.640770582453833,25.64078707182343,25.640825466112982,25.640756295645524,25.640770014301417,25.640331222802462,25.64077652089961,25.640776152040583,25.64409723112933,25.6408017937876
25.453329035068457,25.45352189442917,25.453521569540783,25.453528127501947,25.45351018346848,25.453501720191845,25.453524343030832,25.453538397316304,25.453517827226005,25.453517335467883,25.452118769430996,25.45351582398326
25.439242814083002,25.439438709672313,25.43943852594119,25.43944519016586,25.439425730973035,25.4394174262279,25.439441331003124,25.439460913482474,25.43943449588871,25.439433871302747,25.43794336770271,25.43943195686361
25.450970588514878,25.451075460313668,25.451074883621487,25.451081828391686,25.45105913157389,25.451053635495928,25.451078298520393,25.451134313005344,25.451070706424233,25.45107010952762,25.449425092291747,25.451066500568498
25.412977835604135,25.41308302934547,25.413082522276948,25.41308914696274,25.41306589872117,25.413061403623093,25.413085970297082,25.413147665869726,25.413078170351465,25.413077682538088,25.411351501536764,25.413073693191226
25.33268731329068,25.332821376474747,25.33282185545689,25.3328267224085,25.332797793202378,25.332799720561027,25.332825139918533,25.332913322176314,25.332816112695483,25.332815731213763,25.330925358370617,25.33280892719774
25.300672654387107,25.300808172479346,25.300808792886233,25.300813565008948,25.30078317904957,25.30078583185631,25.300812113556983,25.30090736285818,25.300802751996493,25.300802324251137,25.2988162124594,25.30079498167111
25.262863790668288,25.263018799960896,25.263020562776724,25.26302359347855,25.262985877282137,25.26299566745974,25.263023745281817,25.26315400549836,25.263012863552348,25.263012405077554,25.260845469155154,25.263001672179524
25.256388558978042,25.256543625783607,25.25654561420815,25.256548651583802,25.25650920629818,25.25651932554972,25.256548769494575,25.25668686090857,25.25653754049793,25.256536943100528,25.254281797458543,25.256525709349276
25.235833317125827,25.23600992357377,25.236013260608782,25.236014214238192,25.235965524402413,25.235984648920464,25.236016321343964,25.236198062539383,25.236003173323844,25.236002532844964,25.233532288893343,25.235987003331232
25.2153946911137,25.215573402380105,25.21557695680817,25.215577642983366,25.21552728851515,25.21554757437799,25.215580015170893,25.215770507408486,25.215566491166747,25.215565828814228,25.212998533944518,25.21554960490443
25.203000164436425,25.203337251973707,25.2033492187357,25.203336296966754,25.203234276544023,25.203310068201343,25.203351681999813,25.203768972400976,25.203327122266817,25.2033263915545,25.1996968109592,25.203285999280133
25.16779116638821,25.168135596646536,25.16814795244727,25.168134227108347,25.16802954989899,25.168108406401593,25.168150421700382,25.168581736717602,25.16812524030509,25.16812458601714,25.164366832027326,25.16808283647579
25.138220355031468,25.13856930819868,25.13858200975174,25.138567710892847,25.138460917113335,25.138541828547712,25.13858443881073,25.139027202726897,25.138558775090978,25.138558141889348,25.13469121533726,25.138515400342715
25.122271657160503,25.122620429568276,25.12263336660328,25.122618860136694,25.122511433752695,25.12259239133375,25.122635581939058,25.12308360959621,25.12260982594319,25.12260919421052,25.11864486170431,25.122566263725247
25.064528374147923,25.064882151587504,25.064895472288132,25.064880520883598,25.064770457192694,25.064853316940095,25.064897653515207,25.065358048088093,25.064871330075594,25.064870643150744,25.06078848303575,25.0648266320125
25.148457017973133,25.148803119440483,25.14881655198254,25.148802185712725,25.148692582175887,25.148772511138066,25.148818426473337,25.149277503011756,25.148792306194025,25.14879142149899,25.14464846477942,25.148748187847193
25.1546174864342,25.154962800019156,25.154976433031145,25.15496159740801,25.154851854203077,25.154932467205846,25.154978180160107,25.15544248561066,25.15495196356335,25.154951177165646,25.150745023045015,25.15490774569613
25.019031864004216,25.019371839717795,25.019385401256557,25.01936993502622,25.019263058496723,25.019343408154477,25.019386907251878,25.019848242008184,25.01936118792259,25.019360781545576,25.01509208200145,25.019318061106127
24.908054712095282,24.908400148586022,24.90841406058102,24.908397900284434,24.908288919890285,24.90837165164065,24.9084155339656,24.90888871907324,24.908389317408464,24.90838897472671,24.904002738809105,24.908345180299744
24.844762982675153,24.845098147550623,24.84511199353533,24.84509667736792,24.844989068555595,24.84506789355371,24.84511321862984,24.845581398245027,24.845087352689955,24.84508683871493,24.840627473246577,24.845044266249154
24.798031806673457,24.797804509323843,24.797798173566335,24.797818972026874,24.797845815075878,24.797776552906303,24.79780152090965,24.797720562174685,24.79780127379192,24.797801352806452,24.797356246395555,24.797825310826187
24.856979183246544,24.856742164102524,24.856735825798147,24.856757227597225,24.856785310358145,24.85671282338563,24.856738866095775,24.856654099391513,24.85673896171263,24.856738932726195,24.856285436307918,24.856763871267212
24.841584486047193,24.841335357935485,24.841328764010303,24.84135056584724,24.84138093671279,24.841306065787958,24.84133179958456,24.841241317702057,24.841332233186876,24.84133228991364,24.840890341403362,24.841358320341357
24.80233111034827,24.80207352521408,24.80206680609063,24.802088852319848,24.802121813099397,24.802044235935902,24.802069580936614,24.80197305196193,24.80207053328774,24.802070690637265,24.801619741870834,24.802097914361735
24.778840228629104,24.77857065590583,24.778563726718172,24.77858622038227,24.778621152266957,24.778541114294594,24.778566473611058,24.778464922401085,24.778567719996104,24.778567919516203,24.778126310562033,24.778596174536823
24.800104352970152,24.799828997390463,24.799822218584072,24.799844850722582,24.79988085584511,24.799798655707008,24.799824580269558,24.799721917531514,24.799826108949862,24.79982628629984,24.799356582619254,24.79985525102337
24.778023953790218,24.77773687668721,24.777729873747216,24.777752876640076,24.777791073194358,24.777706528525762,24.777732212077687,24.777624220271527,24.7777340615994,24.77773431765807,24.777273626934573,24.777764339978322
