06_1867,06_1786,06_1880,06_1892,06_1767,06_1792,06_1782,06_1875,06_1873,06_1849,06_1772,06_1766
21.42638743701991,21.426355218472963,21.426365921926127,21.425894941678322,21.426441220080147,21.42635384419172,21.426356943595092,21.426004659555463,21.426322239938592,21.42636107280237,21.42649342875693,21.426330614328307
21.52173305711857,21.521706434833487,21.521711694270067,21.521182498131985,21.521791290589096,21.521701075815603,21.52170354252416,21.521310741795933,21.521679686000706,21.521709340150885,21.521825993342308,21.521691082910248
21.57054743706486,21.570519530613154,21.570525341133344,21.56997817461583,21.570607381428154,21.570513431715682,21.570515976380122,21.57010583942824,21.57049299709445,21.57052176141481,21.57064388761536,21.570506083191987
21.601400938085163,21.601370591366063,21.601377830195457,21.600806796704514,21.601462561009065,21.601364744741794,21.60136741806784,21.600945810706733,21.601342597048216,21.601373227800952,21.60150433979459,21.60135589493638
21.631521077122766,21.631487894689542,21.631496911370014,21.630900669208923,21.631584075854853,21.631482741932555,21.631485536785036,21.631056467398125,21.631457924024378,21.631491398080957,21.63163237602687,21.631470682697486
21.654142477624628,21.65410709866851,21.65411706773204,21.65350400255412,21.65420774938055,21.654102496411458,21.654105420445738,21.65366430254528,21.65407484527745,21.654111551520618,21.654260465163805,21.654086906017934
21.655984084886367,21.65594525408254,21.65595764622109,21.655317319337552,21.656049934988825,21.655942150969125,21.65594518442552,21.655505374508937,21.655910187754966,21.65595136302929,21.656111328336515,21.65592038734794
21.683260860842363,21.683220220135194,21.683233432517383,21.68257478304168,21.683328712893417,21.68321675223923,21.683219885367464,21.682763067690757,21.683184574461677,21.683226136206166,21.683393221139667,21.683195827231017
21.70643940408428,21.706395288484902,21.706411497026576,21.70572097417578,21.706506135207366,21.70639304886749,21.706396228725566,21.7059467943174,21.706358340999042,21.70640218880104,21.706579841374616,21.70636854206006
21.70765946328274,21.70761141079058,21.707631499623606,21.706905465249594,21.70772317364477,21.707611131788802,21.707614314266937,21.707186079730114,21.70757308946062,21.707619779773136,21.707808231043483,21.70758121003937
21.6897744482767,21.68972386717552,21.689745216017798,21.689000600706823,21.689840189271482,21.689724196263807,21.68972750697327,21.689287919224846,21.68968332716698,21.689733183417,21.68993047323888,21.689690773545685
21.83273358010716,21.832691469322352,21.832706299302973,21.831952053579943,21.832798013834694,21.83268807697189,21.83269015108606,21.832245771365468,21.832661543892815,21.832697638336764,21.83286592503875,21.832669843377545
21.829364182322973,21.82932014263098,21.829335919597636,21.828562002796186,21.829430395960937,21.829316381236673,21.829318526118644,21.828857781829488,21.8292898819711,21.829326083142483,21.829501698920552,21.829299217865337
21.83511877691277,21.835071802722222,21.83509991520034,21.834282361198092,21.83515155316778,21.835079237345084,21.835080815947453,21.834871212808107,21.835042078163823,21.835084051912645,21.835250193433925,21.835036727481608
21.870303608034945,21.870253245891888,21.87028771990648,21.869426547532317,21.87032360425645,21.870265334224865,21.870266655492053,21.87014912600018,21.870223431608867,21.870268308291454,21.870437693357292,21.87021206944094
21.854110725157163,21.854057910456046,21.854093904577844,21.853212785877822,21.85413173073868,21.854070592996962,21.85407198834027,21.853948532819345,21.854026606293495,21.854073712729477,21.854251354052753,21.854014684680703
21.851594925487223,21.85153803257156,21.851579258649583,21.85065150501997,21.851608466148438,21.851554301643727,21.851555522413726,21.85148741176448,21.851505503687008,21.851556466254994,21.851742270284568,21.85148872661311
21.845129299329717,21.84506959715458,21.845112585249037,21.84416413122541,21.845143787216763,21.84508690250696,21.845088210081858,21.845016933716543,21.84503488025623,21.84508926924647,21.84528414441912,21.84501678277237
21.8223526643018,21.822288191466036,21.822336302399208,21.82133569116296,21.82236164445502,21.82230896180614,21.822310129258835,21.822281603476004,21.822251404429124,21.822310741732586,21.822516764101916,21.82222843097895
21.79054744836835,21.790478053655583,21.790531304216618,21.789470888286658,21.79055141308983,21.790501540786853,21.79050255659378,21.79050779904415,21.79044021847706,21.79050268606467,21.79072086754332,21.790413743841395
21.805215078311136,21.805143207675833,21.8051982842687,21.8041138293213,21.805219249640793,21.805166778132566,21.805167831340132,21.805166945898844,21.8051052608702,21.805167792582125,21.80539427541877,21.80507937610752
22.005835434684027,22.005771413911084,22.005821444795288,22.004843863975694,22.005832784891634,22.005791969601276,22.005791836743473,22.005816269733067,22.00574540558055,22.005792467738488,22.00598891675384,22.005720569129895
22.01588946388918,22.015821483669143,22.015875545131365,22.014852135247295,22.015882942254063,22.01584409231177,22.015843803422488,22.01589359023808,22.015794902478838,22.01584412424294,22.016050434635854,22.015767330417756
22.05265484458796,22.05258420888741,22.05264022128918,22.05159425662859,22.052648352316027,22.052607154939903,22.05260689099593,22.05265273244784,22.05255725945145,22.05260708029655,22.052821917321694,22.052529781092208
22.069691377304046,22.069615993944947,22.069676421060006,22.06857974353408,22.069681443333945,22.06964172479711,22.069641315364784,22.069714116015387,22.069587088612693,22.06964140938349,22.069868300512262,22.069555471125774
22.076725594483037,22.076647195864656,22.0767097107336,22.07559147888762,22.076716033415728,22.076673801307788,22.076673436221956,22.07674439116094,22.07661683002619,22.076673540236868,22.076910119560697,22.07658429673438
22.10242764456719,22.10234430661377,22.102411459143333,22.1012353249319,22.10241447322932,22.102373280044315,22.102372724017535,22.102467720372733,22.10231291859549,22.102372682540988,22.10262204664931,22.10227701915599
22.126366185127186,22.12627764724427,22.12634969518834,22.12510749024174,22.126349227855954,22.126308670978148,22.126307881975304,22.12642438566654,22.12624601049172,22.126307659023663,22.1265705885647,22.12620732944693
22.179940570802298,22.17984880760079,22.1799231535606,22.17865711478793,22.179923788632454,22.179880700044578,22.179879945039964,22.179994933889866,22.17981587705682,22.17987969440125,22.18015287720273,22.17977635686503
22.165550581976355,22.16545237424899,22.165532245986174,22.164192535372965,22.165530561273847,22.165487643154943,22.165486665313455,22.165627623123527,22.16541681133598,22.165486599205607,22.165776611738423,22.165371947646864
22.17631422288738,22.176212563915215,22.176294862074265,22.174930728764625,22.17629446367382,22.1762489047448,22.176247965831266,22.176388144748913,22.176175333603908,22.17624791609772,22.17654887105728,22.176129271127746
22.402522370335443,22.40243371717505,22.402505683307044,22.40142139423325,22.402499541365458,22.402463945164286,22.40246227257025,22.40259723013724,22.4024095586474,22.402462454654223,22.402720630223843,22.402370169955606
22.45225103093099,22.452158144636954,22.452234139231187,22.45110082483582,22.45222467594845,22.452189152249165,22.45218719381872,22.452334304706106,22.45213580142403,22.452187136309472,22.452456300733814,22.452095655468376
22.528549243116764,22.528453388343117,22.528531709871842,22.52737563494833,22.52852235654336,22.528484410098436,22.528482432917013,22.52862496875458,22.52843168115073,22.52848210771178,22.528760706746507,22.5283923543125
22.553857883586282,22.55375669823044,22.553839549332803,22.552630923804596,22.553828031143514,22.553789933577804,22.5537876698507,22.553948307715967,22.553734272234443,22.553787521750838,22.554079954432346,22.553691343679134
22.574266873587025,22.574159789368576,22.574247543777194,22.572981571638692,22.57423396090626,22.574195771250807,22.574193172599312,22.57437512286127,22.574136025514015,22.57419338185161,22.574500984004608,22.57408836579376
22.59126995677179,22.59115888830059,22.591249287767663,22.58996292453496,22.59123751168236,22.591196654184618,22.591194097968817,22.59137845351698,22.59113222244402,22.59119451217115,22.591514346095675,22.591081964412485
22.616819529266813,22.616702135558878,22.616797932658045,22.615445505266848,22.616783261455026,22.61674254448621,22.616739557434972,22.616946594214873,22.616675043138393,22.61674031657699,22.617076082215267,22.61662017191072
22.665538963896164,22.665417822406983,22.665516293163034,22.664141005120914,22.665502687002412,22.66545922029346,22.665456233722463,22.665662415111793,22.66538951082248,22.665456987927573,22.665804519415722,22.665333605619594
22.66765638012915,22.66752823466278,22.66763277935401,22.666180394809405,22.667615415408843,22.667572396410257,22.667568878835304,22.66780045655663,22.667500137505076,22.667569992680583,22.667934714869762,22.667439331512245
22.690126650818517,22.689991272968502,22.69010235539091,22.68856235661006,22.690080031436803,22.69003769536044,22.69003352525988,22.69029055825366,22.689965130778052,22.690034898187967,22.69041721466816,22.689900302604638
23.02804044647341,23.027929211363535,23.028019476545275,23.026965724655494,23.02799957544945,23.027964306740724,23.027960432847767,23.02815774447305,23.027915895392987,23.027961225539354,23.0282743632146,23.027867448501627
23.083504160358153,23.083387699013176,23.083482580554875,23.082385554047256,23.083458997207586,23.083424507064947,23.083420120316486,23.083637591558453,23.083375938782723,23.08342115756248,23.083746825057258,23.08332429928373
