37_7072,37_7093,37_7103,37_7066,37_7105,37_7099,37_7096,37_7082,37_7078,37_7095,37_7106,37_7083
-0.2876209127192553,-0.14655717831232096,-0.660527206650805,-0.030031295704979755,-0.11007676537492017,-0.8259364861749319,-0.3520756019335991,0.6035705803671121,-0.7146334606975557,0.24545122810064157,-0.07601332194397514,0.13399251088102915
-0.4425302670695075,0.18935459839433122,-0.4207910275456328,-0.2640915463151927,0.31944260157914073,-0.3916711231832437,-0.09930920207729343,0.13302172612878138,-0.2118920904819177,0.5852221403169722,0.8400486041907129,0.6470946851005266
-0.6211929182969911,0.12931195037285903,-0.3535356945389978,0.09614367662774015,0.36364197989669833,-0.7146681247530395,-0.2778651001415966,-0.08536563801467167,-0.11391573144866385,0.23267077637481037,0.9764799678342939,0.5291551233172598
-0.5039613030266565,0.1884942082212504,-0.2505940133749007,-0.11190728859876486,0.5826436527264534,-0.16057727086788987,-0.246487310308936,0.007135263064128594,-0.05632059877665796,-0.24600493983580662,0.5588207273009971,0.13109941987849538
-0.418246855154365,0.32747553751853786,-0.2833958793877045,0.17896746232906935,0.30315195596752886,-0.03454603584859939,-0.39104515161451303,0.04691263493537434,-0.02676826792125553,0.0624655380664052,0.389163828248833,-0.21674627777198197
-0.32725555147287366,0.04698627803037425,0.11718371730566446,-0.11336808279036603,0.7234709395364192,-0.12247030418674143,-0.24061487401809245,0.33520498322193504,0.04985055719672005,-0.3809914317182006,0.1399500769025508,-0.06581351710746475
-0.7172376331875796,-0.1889118475803997,0.3215653510847005,0.12072717664405985,-0.6272957172022586,-0.3671797145803879,-0.053284130318012046,0.36511620890884444,-0.009294075972547944,0.07814183189900348,0.03116069050907555,-0.13117386418166177
-0.5399885011722105,-0.09553146728034534,0.11086559961704268,-0.216517651245276,-0.5058508837718634,-0.20368612149894716,0.037138989517799814,-0.04406220228929669,-0.1139517573044202,0.09963364014424769,-0.27605344934620746,-0.03707354153910103
-0.36468322089145744,-0.044216146442614956,-0.056571936351446084,0.3323586965181491,-0.1371786547315068,-0.31595608534662034,-0.030788188734156563,0.2840936874009614,-0.03130594274992404,-0.01836861328087025,-0.09225738709584874,-0.11160394971739152
-0.14137540145767957,0.013978661572870976,-0.43736362588841615,-0.42799322975337617,-0.0636980694180167,-0.30753695731441155,-0.3220685249687705,0.4121888865448753,0.16585295674477862,-0.0031784785106836466,-0.008486126730922194,0.19109769776910923
