36_1_6837,36_1_6823,36_1_6811,36_1_6820,36_1_6829,36_1_6806,36_1_6826,36_1_6836,36_1_6813,36_1_6816,36_1_6840,36_1_6828
0.1724634897830768,0.17243565525955518,0.17243715557366812,0.1724415943461466,0.17247164310287388,0.1724230381928038,0.17243199325655212,0.17235531870838372,0.17243754093623664,0.1724365591381627,0.17202882282834508,0.1724555421125018
0.0990499816687418,0.09934295110962665,0.0993528603600069,0.09934914467613964,0.09945705418878958,0.09933434882473335,0.09933039253969156,0.09908126960255004,0.0993555318230932,0.0993528842999325,0.09703168511016713,0.09940907168228819
2.4368127544707363,2.4412601885224916,2.4414942673622164,2.4411983402253767,2.4407335675011055,2.4412119364759377,2.441351093947759,2.4441146037894868,2.4412589206492186,2.441239528474277,2.4185499500249463,2.441057021031554
0.4023488436742184,0.4027408391260323,0.4027611454529989,0.4027462999756537,0.40278631082301786,0.40271876771722503,0.4027367474123622,0.4027290996065602,0.4027477340151364,0.4027440354837353,0.4000291267545819,0.40277210029099564
0.1234248675573113,0.12354900513724232,0.12355955356202486,0.12354977696031,0.12355355449628291,0.12353963373811894,0.12354979942756472,0.1236109643175709,0.12355023742795623,0.12354920316386853,0.12231233170989952,0.12355479613187725
0.6161599057321254,0.616527759646992,0.6165451668255528,0.6165333915723537,0.6166032149153367,0.6165112289947672,0.6165203792801321,0.6164184451099075,0.6165371949569476,0.6165339708594431,0.6139832949003221,0.6165748566130347
-0.4870540462316342,-0.48697502501752865,-0.4869682281780996,-0.486977353027811,-0.4869500568911178,-0.4869711026181278,-0.4869762522053023,-0.48698464438235334,-0.4869716628340015,-0.48697137731771534,-0.48787730973131715,-0.486958621576008
0.10537255962447034,0.10582397685681144,0.10584718135298488,0.10582548208098785,0.10588240547441785,0.1058118877355696,0.10581881117076364,0.10579483607408235,0.10583347518139163,0.10583041977906049,0.10274564692455357,0.10586342284174322
0.18729954529224102,0.18743401744135468,0.18744520950832566,0.18743735890122792,0.18744066072216015,0.18741772907219456,0.18743438136464619,0.18748946857996884,0.1874349845081369,0.18743329152929533,0.1861118633653902,0.1874408753709389
1.2884528036095233,1.288806021939024,1.2888226262131042,1.2888154492246784,1.2889045359688822,1.2887828868251106,1.2887954464807194,1.2886204716281568,1.288816760613507,1.2888129098331902,1.286269301667602,1.288864854443048
-0.13246308610177948,-0.13241816939231654,-0.13241410151596966,-0.1324166445141728,-0.13237416278116143,-0.13242001425268768,-0.13242177694902324,-0.13249866386338738,-0.13241411016995386,-0.13241435082687047,-0.13313173684068147,-0.13239230272951374
0.3940564378723721,0.3941927621664121,0.3941943464961284,0.39419846468728537,0.394360737126469,0.394198247175197,0.3941742307686624,0.39374003782640443,0.3942090060365544,0.3942081749380222,0.3930620315327715,0.3942858556523632
4.0782887234481535,4.077843400044259,4.077826604814234,4.077789304592017,4.077129018318253,4.07789283354294,4.077923304918762,4.079631412390334,4.077773267852187,4.0777913783038855,4.086725838205112,4.07744659282077
0.5592432116394619,0.5593071781001058,0.5593138874741754,0.5593064606255993,0.5593429207158707,0.5593073286654615,0.5593028801838074,0.5592466958961495,0.5593111504412818,0.5593115189887499,0.5586474803158126,0.5593281397412042
0.3632346381186835,0.3633437446273291,0.36335386930566926,0.36334538848045383,0.36334318755340433,0.36333127013751465,0.36334468471288517,0.36340898844137826,0.3633440261275922,0.363342991405915,0.36226946040347485,0.36334617543751335
0.03999345466713322,0.04008099941952281,0.04008943581577995,0.04008292807426983,0.04008868139006694,0.0400699724241349,0.04008107865416832,0.04011606097115816,0.04008178062889556,0.040080926929739746,0.03915161095481068,0.04008758227140419
1.1326043935521923,1.1322612804334042,1.1322446712360446,1.132271632279398,1.1323355495729004,1.132251826017736,1.1322496934133142,1.1319448842451507,1.132262683296581,1.1322640230111247,1.1342255733638495,1.1322948718590808
0.5500220467144246,0.5500633417071299,0.5500685567043462,0.550069992175608,0.550085654980883,0.5500438318836842,0.5500613411704691,0.5500378356606106,0.5500640365271892,0.5500626063228253,0.5494077968676336,0.5500767724151245
1.4179534806113736,1.416804118230921,1.4167392708831628,1.4168204635424786,1.4169166601856986,1.4168136297796607,1.4167828251158454,1.4160750900231989,1.416800380896035,1.4168069644618342,1.4243882265172658,1.416842314299096
0.17592634991096645,0.17596064454377114,0.17596536830474463,0.17595938324966198,0.17598193477354585,0.17596203850054337,0.17595949144723733,0.175943780822152,0.1759629406325658,0.17596331928377396,0.17541192174881814,0.1759740257520903
0.8991219738190992,0.8962655168258848,0.8960944504704571,0.8962901488499497,0.8964109797004483,0.8963235476085885,0.8962283235963397,0.8947497379516633,0.8962473364310242,0.8962656879366548,0.9163008007633877,0.8962860110386117
-0.8061488491840052,-0.806118240105711,-0.8061130590956722,-0.8061244680176927,-0.8061098619036144,-0.8061058392440046,-0.8061177890756355,-0.8060979698711535,-0.8061160775768883,-0.8061146991178347,-0.8065892625268845,-0.8061117537814866
1.3920720808946996,1.3819361251874085,1.3813350777530076,1.381956925901946,1.3813644872139363,1.3821716938828388,1.3819253793569786,1.379446967363549,1.3817754427440576,1.3818523558518692,1.4590491422100627,1.3814153292457476
1.3920720808946996,1.3819361251874085,1.3813350777530076,1.381956925901946,1.3813644872139363,1.3821716938828388,1.3819253793569786,1.379446967363549,1.3817754427440576,1.3818523558518692,0.8027062871308033,1.3814153292457476
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0.8027062871308033,10000
