36_2_6594,36_2_6588,36_2_6721,36_2_6718,36_2_6762,36_2_6646,36_2_6615,36_2_6703,36_2_6749,36_2_6754,36_2_6593,36_2_6658,36_2_6751,36_2_6740,36_2_6664,36_2_6682,36_2_6679,36_2_6691,36_2_6700,36_2_6629,36_2_6755,36_2_6598,36_2_6764,36_2_6702,36_2_6709
-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724,-0.624522755380724
-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768,-0.6279240757206768
-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433,-0.6322696804257433
-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033,-0.6370777199809033
-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064,-0.6433765321648064
-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177,-0.6475942133243177
-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239,-0.6576623477661239
-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351,-0.6644695104477351
-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118,-0.668666618614118
-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273,-0.68036449211273
-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079,-0.6846314455940079
-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282,-0.692638589325282
-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121,-0.6977682969350121
-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612,-0.7185828407662612
-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286,-0.7163529109052286
-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831,-0.7293226759215831
-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083,-0.7295509365639083
-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908,-0.7544035646587908
-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502,-0.7581472866437502
-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015,-0.7868836718574015
-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611,-0.7816324097945611
-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853,-0.8058893642868853
-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964,-0.8084377803491964
-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588,-0.8453592619057588
-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994,-0.8483202156999994
-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849,-0.8762669829637849
-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139,-0.8791153390867139
-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592,-0.9198698804096592
-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431,-0.9132714995803431
-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955,-0.9755329762470955
-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036,-0.9651063596038036
-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212,-1.0416936195603212
-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138,-1.0167449209196138
-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976,-1.0703606237158976
